dr_no,date_occ,date_rptd,time_occ,lat,lon
200318960,2020-10-17T00:00:00.000,2020-10-17T00:00:00.000,0004,34.0255,-118.3002
192016555,2019-09-07T00:00:00.000,2019-09-07T00:00:00.000,2200,34.0391,-118.3003
192020392,2019-11-22T00:00:00.000,2019-11-22T00:00:00.000,1630,34.04,-118.2916
192020267,2019-11-17T00:00:00.000,2019-11-19T00:00:00.000,2015,34.0391,-118.3003
200319048,2020-10-16T00:00:00.000,2020-10-16T00:00:00.000,1955,34.0145,-118.2937
200319095,2020-10-18T00:00:00.000,2020-10-18T00:00:00.000,2350,34.0121,-118.2959
201312229,2020-06-14T00:00:00.000,2020-06-14T00:00:00.000,0239,34.0223,-118.2718
191323578,2019-12-06T00:00:00.000,2019-12-06T00:00:00.000,1335,34.0163,-118.274
190326001,2019-12-07T00:00:00.000,2019-12-08T00:00:00.000,1945,34.0255,-118.2959
190128803,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,1850,34.0349,-118.2669
200319150,2020-10-19T00:00:00.000,2020-10-19T00:00:00.000,2000,34.0055,-118.2872
190222928,2019-12-07T00:00:00.000,2019-12-07T00:00:00.000,1430,34.0423,-118.2804
201315586,2020-08-16T00:00:00.000,2020-08-16T00:00:00.000,1125,34.0083,-118.2719
191323465,2019-12-06T00:00:00.000,2019-12-08T00:00:00.000,2300,34.0265,-118.2723
200319161,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,1800,34.0145,-118.3045
190326320,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1655,34.0284,-118.284
190325943,2019-12-06T00:00:00.000,2019-12-07T00:00:00.000,1900,34.0284,-118.284
190128874,2019-12-09T00:00:00.000,2019-12-10T00:00:00.000,2235,34.0401,-118.2668
200319162,2020-10-18T00:00:00.000,2020-10-18T00:00:00.000,0230,34.0073,-118.298
190129183,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1230,34.0349,-118.2669
191323705,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1510,34.032,-118.2657
190326165,2019-12-04T00:00:00.000,2019-12-04T00:00:00.000,1530,34.0255,-118.297
191323543,2019-12-09T00:00:00.000,2019-12-09T00:00:00.000,1145,34.0131,-118.2791
200306269,2020-02-07T00:00:00.000,2020-02-08T00:00:00.000,2350,34.0252,-118.2827
190129036,2019-12-10T00:00:00.000,2019-12-11T00:00:00.000,1250,34.0333,-118.2657
190129249,2019-12-14T00:00:00.000,2019-12-14T00:00:00.000,0927,34.0395,-118.2656
200312673,2020-06-14T00:00:00.000,2020-06-14T00:00:00.000,1530,34.0091,-118.2959
200306593,2020-02-12T00:00:00.000,2020-02-13T00:00:00.000,1200,34.0112,-118.2827
191323544,2019-12-09T00:00:00.000,2019-12-09T00:00:00.000,1055,34.0112,-118.268
192021091,2019-12-06T00:00:00.000,2019-12-08T00:00:00.000,1630,34.04,-118.2916
200319178,2020-10-16T00:00:00.000,2020-10-16T00:00:00.000,1630,34.0255,-118.3047
200306541,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,1335,34.0038,-118.2827
201312442,2020-06-18T00:00:00.000,2020-06-18T00:00:00.000,0330,34.0226,-118.266
190326255,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1800,34.0055,-118.2915
190326256,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1930,34.0109,-118.2915
190322685,2019-10-05T00:00:00.000,2019-10-15T00:00:00.000,1500,34.0277,-118.2749
190322754,2019-10-15T00:00:00.000,2019-10-15T00:00:00.000,1217,34.0182,-118.2915
200306325,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,1505,34.0347,-118.2809
190322631,2019-10-13T00:00:00.000,2019-10-13T00:00:00.000,1605,34.0219,-118.3002
190322811,2019-10-17T00:00:00.000,2019-10-17T00:00:00.000,0620,34.0145,-118.3045
190322825,2019-10-16T00:00:00.000,2019-10-17T00:00:00.000,1300,34.0109,-118.3045
190322887,2019-10-18T00:00:00.000,2019-10-18T00:00:00.000,1140,34.0055,-118.2915
190322914,2019-10-12T00:00:00.000,2019-10-19T00:00:00.000,1800,34.0073,-118.2915
190322915,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,1110,34.0282,-118.276
190322787,2019-10-05T00:00:00.000,2019-10-05T00:00:00.000,1945,34.0111,-118.2819
190322788,2019-10-15T00:00:00.000,2019-10-15T00:00:00.000,1545,34.0109,-118.2959
200319191,2020-10-21T00:00:00.000,2020-10-21T00:00:00.000,0330,34.0101,-118.2872
200319225,2020-10-20T00:00:00.000,2020-10-20T00:00:00.000,1940,34.0215,-118.2868
191224782,2019-10-13T00:00:00.000,2019-10-13T00:00:00.000,1900,34.0037,-118.2878
191225073,2019-10-18T00:00:00.000,2019-10-19T00:00:00.000,2055,34.0037,-118.2878
200319226,2020-10-10T00:00:00.000,2020-10-10T00:00:00.000,1920,34.01,-118.2915
200319251,2020-10-22T00:00:00.000,2020-10-22T00:00:00.000,0640,34.0038,-118.2827
201306410,2020-02-12T00:00:00.000,2020-02-13T00:00:00.000,0730,34.0206,-118.2729
192016734,2019-09-13T00:00:00.000,2019-09-13T00:00:00.000,0105,34.0418,-118.2852
192016996,2019-09-17T00:00:00.000,2019-09-18T00:00:00.000,1925,34.04,-118.2864
192017020,2019-09-18T00:00:00.000,2019-09-18T00:00:00.000,0240,34.0385,-118.2959
192017622,2019-09-30T00:00:00.000,2019-09-30T00:00:00.000,1815,34.04,-118.2916
200315828,2020-08-16T00:00:00.000,2020-08-17T00:00:00.000,2145,34.0365,-118.2824
190323176,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,1612,34.0282,-118.276
190325984,2019-12-07T00:00:00.000,2019-12-07T00:00:00.000,1110,34.0109,-118.2959
190321211,2019-09-21T00:00:00.000,2019-09-21T00:00:00.000,1840,34.0146,-118.2872
190323328,2019-10-24T00:00:00.000,2019-10-25T00:00:00.000,2015,34.0109,-118.3045
200107162,2020-02-13T00:00:00.000,2020-02-15T00:00:00.000,1745,34.0363,-118.2677
200319305,2020-10-23T00:00:00.000,2020-10-23T00:00:00.000,1010,34.0083,-118.2827
190323053,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,1730,34.0037,-118.2948
200306384,2020-02-05T00:00:00.000,2020-02-05T00:00:00.000,0930,34.0109,-118.2959
200319316,2020-10-24T00:00:00.000,2020-10-24T00:00:00.000,0001,34.0349,-118.2959
190326220,2019-12-10T00:00:00.000,2019-12-10T00:00:00.000,1900,34.0109,-118.2915
190323154,2019-10-22T00:00:00.000,2019-10-23T00:00:00.000,2315,34.0346,-118.2943
200316100,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,1350,34.0074,-118.285
190323086,2019-10-21T00:00:00.000,2019-10-21T00:00:00.000,1630,34.0055,-118.29
190323016,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,0620,34.0184,-118.3029
190326305,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,0820,34.0291,-118.3041
191321162,2019-10-22T00:00:00.000,2019-10-22T00:00:00.000,1640,34.0223,-118.2719
190325930,2019-12-06T00:00:00.000,2019-12-06T00:00:00.000,1720,34.0328,-118.2964
192018522,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,0620,34.04,-118.2916
190323277,2019-10-16T00:00:00.000,2019-10-21T00:00:00.000,1415,34.024,-118.2835
191323729,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1715,34.0302,-118.2689
192018815,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,0830,34.04,-118.2883
200306356,2020-02-09T00:00:00.000,2020-02-09T00:00:00.000,1130,34.0145,-118.2937
201306519,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0815,34.024,-118.2692
190323048,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,1845,34.0037,-118.2871
190322961,2019-10-19T00:00:00.000,2019-10-20T00:00:00.000,1820,34.0221,-118.2915
200322043,2020-12-19T00:00:00.000,2020-12-19T00:00:00.000,1550,34.0087,-118.2827
190129068,2019-12-11T00:00:00.000,2019-12-12T00:00:00.000,2100,34.0324,-118.2675
191320809,2019-10-18T00:00:00.000,2019-10-18T00:00:00.000,1858,34.0038,-118.2805
190323047,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,1725,34.0038,-118.2827
191321021,2019-10-17T00:00:00.000,2019-10-23T00:00:00.000,0800,34.0038,-118.2783
190125515,2019-10-16T00:00:00.000,2019-10-20T00:00:00.000,1420,34.0375,-118.27
190326225,2019-12-06T00:00:00.000,2019-12-09T00:00:00.000,0900,34.0246,-118.2975
191323836,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,1645,34.0203,-118.2674
192020957,2019-12-04T00:00:00.000,2019-12-05T00:00:00.000,1400,34.0385,-118.2878
190323050,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,1145,34.0073,-118.3002
190326277,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1605,34.0109,-118.3023
190323014,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,0700,34.0109,-118.3002
191323820,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1900,34.0288,-118.2675
191225069,2019-10-18T00:00:00.000,2019-10-19T00:00:00.000,2327,34.0037,-118.2827
190322847,2019-10-12T00:00:00.000,2019-10-12T00:00:00.000,1840,34.0328,-118.2888
191321165,2017-10-24T00:00:00.000,2017-10-24T00:00:00.000,1730,34.0268,-118.2702
191320769,2019-10-18T00:00:00.000,2019-10-19T00:00:00.000,2330,34.0038,-118.2805
191323854,2019-12-08T00:00:00.000,2019-12-14T00:00:00.000,1730,34.0038,-118.2805
191323629,2019-12-10T00:00:00.000,2019-12-10T00:00:00.000,1810,34.0172,-118.2694
190326124,2019-12-10T00:00:00.000,2019-12-10T00:00:00.000,0010,34.0255,-118.3047
190128804,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,1710,34.0352,-118.2654
191323609,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,2100,34.0039,-118.2652
190325994,2019-12-07T00:00:00.000,2019-12-07T00:00:00.000,1730,34.0283,-118.2822
190128994,2019-12-10T00:00:00.000,2019-12-11T00:00:00.000,1745,34.0342,-118.2673
190325904,2019-12-05T00:00:00.000,2019-12-06T00:00:00.000,1330,34.0282,-118.2749
200306596,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,1615,34.0237,-118.3047
202013596,2020-08-18T00:00:00.000,2020-08-19T00:00:00.000,0830,34.04,-118.2916
190326066,2019-12-06T00:00:00.000,2019-12-06T00:00:00.000,1710,34.037,-118.2777
191323534,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,1600,34.0169,-118.2783
200306244,2020-02-07T00:00:00.000,2020-02-07T00:00:00.000,1900,34.0251,-118.278
201315596,2020-08-16T00:00:00.000,2020-08-17T00:00:00.000,1800,34.0112,-118.2728
200306539,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,1730,34.0073,-118.298
210109761,2021-05-03T00:00:00.000,2021-05-03T00:00:00.000,0905,34.0353,-118.2699
200306243,2020-02-04T00:00:00.000,2020-02-07T00:00:00.000,1415,34.0352,-118.284
200306352,2020-02-09T00:00:00.000,2020-02-09T00:00:00.000,1320,34.0219,-118.2959
200306305,2020-02-05T00:00:00.000,2020-02-08T00:00:00.000,1400,34.0251,-118.287
191323702,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1750,34.0047,-118.2783
191324107,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1545,34.0144,-118.2705
200110386,2020-04-13T00:00:00.000,2020-04-13T00:00:00.000,0300,34.037,-118.2688
200110949,2020-04-24T00:00:00.000,2020-04-25T00:00:00.000,1915,34.0345,-118.266
200310040,2020-04-17T00:00:00.000,2020-04-18T00:00:00.000,2005,34.0073,-118.2937
200310015,2020-04-17T00:00:00.000,2020-04-17T00:00:00.000,1210,34.0266,-118.277
211312145,2021-07-03T00:00:00.000,2021-07-03T00:00:00.000,2120,34.0112,-118.2704
201309490,2020-04-16T00:00:00.000,2020-04-17T00:00:00.000,0600,34.0029,-118.2783
201309751,2020-04-19T00:00:00.000,2020-04-19T00:00:00.000,0700,34.0092,-118.2692
200316101,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,1430,34.0219,-118.3002
170327258,2017-12-08T00:00:00.000,2017-12-09T00:00:00.000,2330,34.0357,-118.2915
172018107,2017-10-02T00:00:00.000,2017-10-02T00:00:00.000,0030,34.04,-118.2906
172021536,2017-11-27T00:00:00.000,2017-11-27T00:00:00.000,1815,34.04,-118.2934
172022011,2017-12-13T00:00:00.000,2017-12-13T00:00:00.000,0940,34.04,-118.2943
190320886,2019-09-17T00:00:00.000,2019-09-17T00:00:00.000,0800,34.0278,-118.281
190320888,2019-09-17T00:00:00.000,2019-09-17T00:00:00.000,0820,34.0155,-118.2959
190320927,2019-09-17T00:00:00.000,2019-09-17T00:00:00.000,1125,34.0073,-118.298
190320933,2019-09-17T00:00:00.000,2019-09-17T00:00:00.000,1155,34.0141,-118.2915
190321122,2019-09-20T00:00:00.000,2019-09-20T00:00:00.000,0815,34.0109,-118.3023
190321578,2019-09-25T00:00:00.000,2019-09-25T00:00:00.000,1700,34.0084,-118.3002
190321661,2019-09-25T00:00:00.000,2019-09-25T00:00:00.000,2220,34.0112,-118.2827
190321663,2019-09-27T00:00:00.000,2019-09-27T00:00:00.000,0830,34.0073,-118.298
190323028,2019-10-18T00:00:00.000,2019-10-18T00:00:00.000,0930,34.0255,-118.304
190323245,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,1015,34.0215,-118.2868
190322962,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,0240,34.0293,-118.2785
191320174,2019-10-08T00:00:00.000,2019-10-08T00:00:00.000,1531,34.003,-118.2696
191320261,2019-10-10T00:00:00.000,2019-10-10T00:00:00.000,1300,34.0324,-118.2717
191320587,2019-10-15T00:00:00.000,2019-10-16T00:00:00.000,2100,34.0066,-118.2652
191320588,2019-10-10T00:00:00.000,2019-10-16T00:00:00.000,1925,34.0144,-118.2705
191320603,2019-10-15T00:00:00.000,2019-10-16T00:00:00.000,1840,34.0039,-118.2696
191320736,2019-10-14T00:00:00.000,2019-10-18T00:00:00.000,0035,34.0112,-118.268
191321160,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,1940,34.0038,-118.274
200310612,2020-04-29T00:00:00.000,2020-04-29T00:00:00.000,1130,34.0037,-118.2871
210209063,2021-05-05T00:00:00.000,2021-05-05T00:00:00.000,1030,34.0387,-118.2786
201309675,2020-04-20T00:00:00.000,2020-04-20T00:00:00.000,1825,34.0111,-118.2653
192018940,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,0330,34.04,-118.2916
190323804,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,2030,34.0184,-118.2915
200315746,2020-08-13T00:00:00.000,2020-08-13T00:00:00.000,1535,34.0276,-118.2748
190323485,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,2220,34.0055,-118.2991
190323341,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,1305,34.0293,-118.2785
200116552,2020-08-16T00:00:00.000,2020-08-17T00:00:00.000,2030,34.0338,-118.2651
190323450,2019-10-22T00:00:00.000,2019-10-25T00:00:00.000,0700,34.0328,-118.2915
190125752,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,0837,34.041,-118.2687
190323639,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,0530,34.0219,-118.28
190323300,2019-10-20T00:00:00.000,2019-10-20T00:00:00.000,1300,34.0255,-118.2915
191321564,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,1650,34.0308,-118.2743
201312564,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,1505,34.0074,-118.2784
190323526,2019-10-28T00:00:00.000,2019-10-29T00:00:00.000,1935,34.037,-118.2777
191321279,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,0710,34.0211,-118.274
190323340,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,0020,34.0121,-118.2915
190323757,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,1625,34.0309,-118.3024
190323460,2019-10-26T00:00:00.000,2019-10-27T00:00:00.000,2240,34.0311,-118.2749
172021848,2017-12-09T00:00:00.000,2017-12-09T00:00:00.000,1700,34.0399,-118.2841
172015965,2017-08-22T00:00:00.000,2017-08-22T00:00:00.000,0735,34.04,-118.3008
190323303,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,1040,34.0109,-118.2941
191321475,2019-10-29T00:00:00.000,2019-10-29T00:00:00.000,1200,34.0308,-118.2743
190323653,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,1540,34.0255,-118.2915
191225581,2019-10-26T00:00:00.000,2019-10-26T00:00:00.000,0930,34.0037,-118.2937
190323479,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,0400,34.0221,-118.2944
190323299,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,1830,34.0073,-118.2937
190323188,2019-10-22T00:00:00.000,2019-10-22T00:00:00.000,2100,34.0073,-118.2915
190323680,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,1620,34.0328,-118.2915
190323442,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,0925,34.0109,-118.3002
190323462,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,2005,34.037,-118.2777
190323342,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,0445,34.0184,-118.2822
191320583,2019-10-13T00:00:00.000,2019-10-15T00:00:00.000,1330,34.0111,-118.274
190323617,2019-10-29T00:00:00.000,2019-10-29T00:00:00.000,1200,34.0348,-118.2876
191321556,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,0850,34.0144,-118.2705
191321527,2019-10-30T00:00:00.000,2019-10-31T00:00:00.000,2310,34.0038,-118.2805
191319742,2019-10-02T00:00:00.000,2019-10-02T00:00:00.000,0240,34.0226,-118.266
200310301,2020-04-22T00:00:00.000,2020-04-22T00:00:00.000,2355,34.0349,-118.3046
201309880,2020-04-25T00:00:00.000,2020-04-25T00:00:00.000,0900,34.0039,-118.2696
200111177,2020-04-30T00:00:00.000,2020-04-30T00:00:00.000,1540,34.0374,-118.2701
200310520,2020-04-27T00:00:00.000,2020-04-27T00:00:00.000,1940,34.0155,-118.3002
190129205,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,1500,34.0363,-118.2672
190323222,2019-10-23T00:00:00.000,2019-10-24T00:00:00.000,2225,34.0277,-118.2749
190223051,2019-12-10T00:00:00.000,2019-12-10T00:00:00.000,1350,34.0398,-118.278
190326317,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1100,34.0328,-118.2874
190326366,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1720,34.0181,-118.2846
190326365,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1710,34.0167,-118.2811
190326403,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,2100,34.0112,-118.2827
191323801,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1740,34.0241,-118.272
191323852,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,1920,34.0038,-118.2783
191323868,2019-12-14T00:00:00.000,2019-12-14T00:00:00.000,0630,34.0155,-118.2772
192013623,2019-07-14T00:00:00.000,2019-07-14T00:00:00.000,0350,34.0385,-118.3046
200310328,2020-04-23T00:00:00.000,2020-04-23T00:00:00.000,1755,34.02,-118.2915
190326683,2019-12-17T00:00:00.000,2019-12-17T00:00:00.000,1545,34.0046,-118.2872
192021464,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,2125,34.0382,-118.2847
191323897,2019-11-29T00:00:00.000,2019-11-29T00:00:00.000,1500,34.0035,-118.2691
200310563,2020-04-28T00:00:00.000,2020-04-28T00:00:00.000,0930,34.036,-118.284
190326383,2019-12-13T00:00:00.000,2019-12-14T00:00:00.000,2350,34.0327,-118.3002
201318327,2020-10-12T00:00:00.000,2020-10-12T00:00:00.000,1810,34.0146,-118.2653
202008893,2020-04-23T00:00:00.000,2020-04-23T00:00:00.000,1545,34.04,-118.2906
190129360,2019-12-16T00:00:00.000,2019-12-16T00:00:00.000,0655,34.0374,-118.2701
191229028,2019-11-20T00:00:00.000,2019-11-21T00:00:00.000,1500,34.0027,-118.298
190326554,2019-12-15T00:00:00.000,2019-12-15T00:00:00.000,1220,34.0317,-118.284
190326843,2019-12-19T00:00:00.000,2019-12-20T00:00:00.000,1800,34.0321,-118.2849
231218196,2023-08-23T00:00:00.000,2023-08-24T00:00:00.000,1815,34.0028,-118.2827
190223518,2019-12-11T00:00:00.000,2019-12-19T00:00:00.000,1530,34.0385,-118.2811
191323915,2019-12-11T00:00:00.000,2019-12-13T00:00:00.000,2015,34.0111,-118.274
190223480,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1640,34.0398,-118.2751
190326598,2019-12-16T00:00:00.000,2019-12-17T00:00:00.000,2230,34.0109,-118.2915
200310463,2020-04-26T00:00:00.000,2020-04-26T00:00:00.000,1240,34.0055,-118.29
190326240,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1430,34.0184,-118.2822
201309911,2020-04-25T00:00:00.000,2020-04-25T00:00:00.000,1505,34.0082,-118.2652
190326881,2019-12-20T00:00:00.000,2019-12-21T00:00:00.000,2315,34.0293,-118.2785
201318621,2020-10-17T00:00:00.000,2020-10-17T00:00:00.000,2120,34.0153,-118.2653
190326413,2019-12-14T00:00:00.000,2019-12-14T00:00:00.000,1015,34.0055,-118.2991
200310374,2020-04-24T00:00:00.000,2020-04-24T00:00:00.000,1145,34.0268,-118.2896
200315898,2020-08-17T00:00:00.000,2020-08-17T00:00:00.000,1305,34.0328,-118.2916
191323965,2019-12-15T00:00:00.000,2019-12-15T00:00:00.000,1840,34.0215,-118.2723
200315818,2020-08-16T00:00:00.000,2020-08-16T00:00:00.000,1820,34.0255,-118.3015
200315936,2020-08-18T00:00:00.000,2020-08-18T00:00:00.000,0930,34.021,-118.2944
191318544,2019-09-09T00:00:00.000,2019-09-09T00:00:00.000,1735,34.0038,-118.2805
191320645,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,1330,34.0243,-118.2704
191318952,2019-09-18T00:00:00.000,2019-09-19T00:00:00.000,1830,34.0308,-118.2743
191320613,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,0700,34.0183,-118.2758
191320805,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,1400,34.0039,-118.2652
191320808,2019-10-19T00:00:00.000,2019-10-19T00:00:00.000,1830,34.0254,-118.2729
191320857,2019-10-16T00:00:00.000,2019-10-16T00:00:00.000,1430,34.0223,-118.2719
191321169,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,1415,34.0199,-118.2733
191321234,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,1900,34.0038,-118.2783
191321253,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,0900,34.0038,-118.2783
191321290,2019-10-26T00:00:00.000,2019-10-26T00:00:00.000,1230,34.0111,-118.2784
191321342,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,0125,34.0249,-118.2687
191321343,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,2115,34.0179,-118.2731
191321453,2019-10-29T00:00:00.000,2019-10-30T00:00:00.000,1925,34.0292,-118.2706
191321486,2019-10-26T00:00:00.000,2019-10-26T00:00:00.000,2100,34.0038,-118.274
191321490,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,1005,34.0171,-118.2794
191321552,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,0750,34.0029,-118.2718
191321553,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,1820,34.0206,-118.2729
191321577,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,1735,34.0066,-118.2652
210309579,2021-04-29T00:00:00.000,2021-04-30T00:00:00.000,1510,34.0164,-118.3002
191321618,2019-11-01T00:00:00.000,2019-11-01T00:00:00.000,1628,34.0248,-118.2715
190326482,2019-12-15T00:00:00.000,2019-12-15T00:00:00.000,1338,34.0038,-118.2827
192021435,2019-12-09T00:00:00.000,2019-12-09T00:00:00.000,1700,34.0399,-118.2841
191316832,2019-08-15T00:00:00.000,2019-08-15T00:00:00.000,2330,34.0254,-118.2698
192018013,2019-10-04T00:00:00.000,2019-10-04T00:00:00.000,1500,34.0372,-118.3003
190326464,2019-12-13T00:00:00.000,2019-12-13T00:00:00.000,1200,34.0268,-118.2896
190324117,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,1515,34.0344,-118.284
190326525,2019-12-14T00:00:00.000,2019-12-14T00:00:00.000,1600,34.0112,-118.2827
202018687,2020-12-21T00:00:00.000,2020-12-22T00:00:00.000,1315,34.0421,-118.2879
200321976,2020-12-19T00:00:00.000,2020-12-19T00:00:00.000,1520,34.0073,-118.298
190326058,2019-12-08T00:00:00.000,2019-12-08T00:00:00.000,1400,34.0273,-118.3024
190323305,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,0930,34.0219,-118.28
191321827,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,0630,34.0233,-118.2697
200206158,2020-02-12T00:00:00.000,2020-02-12T00:00:00.000,0740,34.0399,-118.2841
200315771,2020-08-15T00:00:00.000,2020-08-15T00:00:00.000,0910,34.0074,-118.285
192019542,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,0742,34.0382,-118.3003
191321887,2019-11-05T00:00:00.000,2019-11-05T00:00:00.000,0900,34.0316,-118.2657
191321844,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,1555,34.0131,-118.2791
190324149,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,0030,34.0337,-118.3002
190126371,2019-10-31T00:00:00.000,2019-11-01T00:00:00.000,1645,34.0345,-118.266
190220680,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,0115,34.0398,-118.2838
190323852,2019-11-02T00:00:00.000,2019-11-02T00:00:00.000,2115,34.0096,-118.2827
190126037,2019-10-27T00:00:00.000,2019-10-27T00:00:00.000,1600,34.0363,-118.2672
190126410,2019-11-02T00:00:00.000,2019-11-02T00:00:00.000,1200,34.0359,-118.2711
191321764,2019-11-01T00:00:00.000,2019-11-05T00:00:00.000,2200,34.0039,-118.274
190326384,2019-12-10T00:00:00.000,2019-12-14T00:00:00.000,1930,34.0251,-118.278
190324249,2019-11-04T00:00:00.000,2019-11-08T00:00:00.000,1255,34.0261,-118.2773
191324200,2019-12-20T00:00:00.000,2019-12-20T00:00:00.000,1500,34.0302,-118.273
190214132,2019-07-03T00:00:00.000,2019-07-03T00:00:00.000,1115,34.0416,-118.2791
190324302,2019-11-07T00:00:00.000,2019-11-08T00:00:00.000,1630,34.024,-118.2835
191321765,2019-11-04T00:00:00.000,2019-11-05T00:00:00.000,2250,34.0111,-118.2774
191321831,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,0900,34.0101,-118.278
200315721,2020-08-13T00:00:00.000,2020-08-13T00:00:00.000,1930,34.0317,-118.2769
200321974,2020-12-20T00:00:00.000,2020-12-20T00:00:00.000,0150,34.0294,-118.284
190324162,2019-11-05T00:00:00.000,2019-11-07T00:00:00.000,1640,34.0336,-118.2865
191321891,2019-11-04T00:00:00.000,2019-11-04T00:00:00.000,1715,34.0111,-118.274
190326724,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,1200,34.0328,-118.2915
190126774,2019-11-07T00:00:00.000,2019-11-07T00:00:00.000,2220,34.0357,-118.2663
190323996,2019-11-04T00:00:00.000,2019-11-05T00:00:00.000,2050,34.0245,-118.2959
192019339,2019-10-31T00:00:00.000,2019-11-01T00:00:00.000,1750,34.04,-118.3003
